AÑO,COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001001689,COLEGIO UPEI,1002,NO_OFICIAL,-,-,52,A,CL 92 56 78,,,,,LILIA DULCEY,,35,1
2019,41,HUILA,3790,HUILA,41524,PALERMO,341378000591,COLEGIO SUEÑOS Y SONRISAS,1002,NO_OFICIAL,-,-,52,A,CL 4 3 59,,3133930584,,,DEYANIRA SEGURA OCHOA,,22,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001800130,GIMNASIO PEDAGOGICO MI COLEGIO,1002,NO_OFICIAL,-,-,52,A,CL 58 1 W 93 <EOF>,MUTIS,3168380875,,lic.isabelmora70@gmail.com,ISABEL MORA FLOREZ,,21,1
2019,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308573074852,COLEGIO LA SABIDURÍA,1002,NO_OFICIAL,-,-,52,A,CL 2 10 B 14,,,,,NARIZA SANTIAGO ESCAMILLA,,164,1
2019,68,SANTANDER,3810,BARRANCABERMEJA,68081,BARRANCABERMEJA,368081003910,COLEGIO 20 DE AGOSTO,1002,NO_OFICIAL,-,-,52,A,DG 61 47 56,20 DE AGOSTO,6029852-6020533,-,hedayar04@hotmail.com,ANA ELENA GOMEZ,,9,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001007375,COLEGIO NUESTRA SEÑORA DE GUADALUPE,1002,NO_OFICIAL,-,-,52,A,KR 35 A 46 82,,,,,OLGA SANDOVAL CIFUENTES,,50,1
2019,8,ATLÁNTICO,3764,ATLÁNTICO,8849,USIACURÍ,308560800007,COLEGIO CAMPESTRE PARA EL DESARROLLO DEL POTENCIAL HUMANO,1002,NO_OFICIAL,-,-,52,A,KR 16 17 100,,3147550957,,colegiocampestredphu2017@gmail.com,ARLETT MERCADO BOSSIO,,74,1
2019,81,ARAUCA,3824,ARAUCA,81001,ARAUCA,381001800004,COLEGIO BILINGUE FINLANDES,1002,NO_OFICIAL,-,-,52,A,CL 17 11 180,,,,,CARMEN YARISMA COLMENARES,,35,1
2019,81,ARAUCA,3824,ARAUCA,81001,ARAUCA,381736800008,COLEGIO CRISTIANO GERIZIM,1002,NO_OFICIAL,-,-,52,A,KR 24 B 27 24,,,,,JENNY ALEXANDRA FLORES,,80,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001109893,COLEGIO SABIDURIA DEL FUTURO,1002,NO_OFICIAL,-,-,52,A,CL 56 D 80 H 91 SUR,SAN MARTIN,7238065,,colegiosabiduriadelfuturo@gmail.com,ANEJANDRA MOSQUERA BEJARANO,,121,1
2019,76,VALLE DEL CAUCA,3818,CALI,76001,CALI,376001030426,COLEGIO MIXTO SANTO DOMINGO SAVIO,1002,NO_OFICIAL,-,-,52,A,CL 73 1 C 06,SAN LUIS,4408640,,colmisavio@outlook.com,GLORIA INES MOYA CAICEDO,,124,1
2019,68,SANTANDER,4700,PIEDECUESTA,68547,PIEDECUESTA,368547002137,COLEGIO DIVINO SALVADOR,1002,NO_OFICIAL,-,-,52,A,CL 6 6 60,,,,,ALIRIA DEL CARMEN PEDRAZA VALDERRAMA,,125,1
2019,81,ARAUCA,3824,ARAUCA,81001,ARAUCA,381001003554,COLEGIO MARÍA MONTESSORI,1002,NO_OFICIAL,-,-,52,A,KR 8 1 189,SAN CARLOS,,,,LADY EDELIA GUTIÉRREZ ESLAVA,,112,1
2019,81,ARAUCA,3824,ARAUCA,81001,ARAUCA,481794005115,COLEGIO ADVENTISTA PUERTO JORDÁN,1002,NO_OFICIAL,-,-,52,A,INSPECCIÓN DEL PUERO JORDÁN - VDA. ARAGUANEY,,3213869479,,colegioadventistapuertojordan@hotmail.com,ADLY MAYERLY RINCON PIMIENTO,,131,1
2019,76,VALLE DEL CAUCA,3817,VALLE,76895,ZARZAL,376248001224,COLEGIO CISNES BLANCOS Y NEGROS,1002,NO_OFICIAL,-,-,52,A,KR 6 6 05,EL PLACER,3177004360,,genia757@hotmail.com,BEATRIZ EUGENIA OCANEGRA OLAYA,,33,1
2019,41,HUILA,3791,NEIVA,41001,NEIVA,341001800215,COLEGIO INFANTIL KIDS AQUARELLAS,1002,NO_OFICIAL,-,-,52,A,IND 34 A N°9 - 05,BARRIO CAMBULOS,8743183 - 3102742494,,kids_aquarellas@hotmail.com,ANNY YISSENIA AMAYA TOVAR,,46,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001092826,COLEGIO MI BELLA ANGELITA,1002,NO_OFICIAL,-,-,52,A,KR 3 A 11 80 SUR,SANTA ANA SUR,2334540 -- 2462422,2334540,mibellangelita2@yahoo.es maryuvela@yahoo.es andrea_giraldov@yahoo.com,DIANA ALEJANDRA ORJUELA SAENZ,www.colegiomba.com.co,5,1
2019,25,CUNDINAMARCA,10850,FACATATIVÁ,25269,FACATATIVÁ,425269004119,COLEGIO FUNDACION FERNANDO BORRERO CAICEDO,1002,NO_OFICIAL,-,-,52,A,VEREDA LA CHECUA,VEREDA LA CHECUA,8423795,3217252,colegioffbc@hotmail.com,MARIA CLAUDIA CHIGUASUQUE CADENA,,453,1
2019,68,SANTANDER,4700,PIEDECUESTA,68547,PIEDECUESTA,468547800054,COLEGIO CAMPESTRE NUEVO FRANCIS,1002,NO_OFICIAL,-,-,52,A,PARCELACION TABLANCA-RIOLATO,VEREDA TABLANCA,3183413367,,nuevofrancis@hotmail.com,MARIA CRISTINA QUIROGA ARENALES,,38,1
2019,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001079578,COLEGIO GENESIS,1002,NO_OFICIAL,-,-,52,A,CL 35 7 C 07,,,,,YESMIN ISABEL CANTILLO,,143,1
2019,76,VALLE DEL CAUCA,4832,YUMBO,76892,YUMBO,376892100071,COLEGIO AGAPE SCHOOL,1002,NO_OFICIAL,-,-,52,A,KR 3 12 49,BOLIVAR,6955463,6957274,fundagape@hotmail.com,ORFANY BERMEO MURCIA,,156,1
2019,70,SUCRE,3813,SUCRE,70110,BUENAVISTA,370215060243,COLEGIO MAYOR DE LA SABANA,1002,NO_OFICIAL,-,-,52,A,CL 27 25 4,B. SAN FRANCISCO,3106545737,,zarzavargas@hotmail.com,ROBERTO LUIS ZARZA VARGAS,,39,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368385500437,COLEGIO LIBERTAD,1002,NO_OFICIAL,-,-,52,A,CL 3 A 3 52,LAS BRISAS,6242138,6242138,czapata73@hotmail.com,FELIPE ANDRES BARRAGAN LOZANO,czapata73@hotmail.com,60,1
2019,76,VALLE DEL CAUCA,4832,YUMBO,76892,YUMBO,476892100033,COLEGIO HISPANOAMERICANO,1002,NO_OFICIAL,-,-,53,B,KR 29 10 150,,6613399,6613399 ext 601,rectoria@colegiohispano.edu.co,JAVIER ANTONIO MEZA MOLANO,,176,1
2019,25,CUNDINAMARCA,10857,MOSQUERA,25473,MOSQUERA,325473001043,COLEGIO NIÑOS FELICES  HAPPY KIDS,1002,NO_OFICIAL,-,-,52,A,CL 1 0 62,EL DIAMANTE,,,,LILIANA MARIA POSADA ARBOLEDA,,209,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364002505,COLEGIO CARRUSEL DE AMIGOS,1002,NO_OFICIAL,-,-,52,A,KR 9 6 02,,,,,MARLY DAIANA ARARAT PIEDRAHITA,,147,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364800045,COLEGIO LA VIRGEN DEL VALLE,1002,NO_OFICIAL,-,-,52,A,IND CLL 10G # 50 A SUR 14,BONANZA,2480481-3135083164,,colegiovirgendelvalle@hotmail.com,AMALFI MORENO MORENO,,316,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364002556,COLEGIO INTERACTIVO CRECER,1002,NO_OFICIAL,-,-,53,B,KR 11 CL 12 SUR,CALLEJON LOMA DE PIEDRA,3117436113-3122526083,,crecer.2011@hotmail.com,BEATRIZ EUGENIA SILVA,http://crecercolegiointeractivo.com,262,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001800032,COLEGIO INTEGRAL LINAJE REAL,1002,NO_OFICIAL,-,-,52,A,KR 29 70 65,ANTONIA SANTO,6472680,,linajereal.edu@gmail.com,JAZMIN CASTRO,,77,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364002513,COLEGIO SEMBRANDO SEMILLAS,1002,NO_OFICIAL,-,-,52,A,CL 16 17 36 <EOF>,LA PRADERA,5150787,,sembrandosemillas@hotmail.com,MARTA CECILIA RAMIREZ LOPEZ,,56,1
2019,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001079217,COLEGIO INFANTIL EN BUSCA DEL SABER,1002,NO_OFICIAL,-,-,52,A,CL 69 44 45,,,,,YENNIFER VELÁSQUEZ GALOFRE,,22,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364002491,COLEGIO REYES Y SACERDOTES,1002,NO_OFICIAL,-,-,52,A,CL 14 9 20,LIBERTADORES,3117974242,,colegiorys@gmail.com,ESTELA RODRIGUEZ,,13,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,476364800074,COLEGIO BILINGÜE INNOVA,1002,NO_OFICIAL,-,-,53,B,KM 3 VÍA A POTRERITO FINCA VILLA LUCIA,CORREGIMIENTO DE POTRERITO,3122042828-3502132124,,innovabilingualschool@gmail.com,ERIKA MEJIA ARANGO,,13,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364800002,COLEGIO TALLER DE MARIA,1002,NO_OFICIAL,-,-,52,A,IND KM 1 VIA RIO CLARO CALLEJON CODINTER,,2880267-3182756408,,tallerdemaria2010@hotmail.com,ANA MILENA DUQUE GARZON,,184,1
2019,76,VALLE DEL CAUCA,4815,JAMUNDÍ,76364,JAMUNDÍ,376364002319,COLEGIO HUMANISTA MAHATMA GANDHI,1002,NO_OFICIAL,-,-,52,A,CL 9 11 76,JUAN DE AMPUDIA,,,,ÁNGEL OLID URRUTIA,,114,1
2019,25,CUNDINAMARCA,3788,SOACHA,25754,SOACHA,325754005145,NUEVO COLEGIO SAN GABRIEL ARCÀNGEL,1002,NO_OFICIAL,-,-,52,A,IND CR 4 ESTE 29 C 05,SAN MATEO,3202121227   3103967,,nuevocolegiosangabrielarcangel@gmail.com,JENNIFER DAYAN GUARNIZO  FAJARDO,,72,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001800083,COLEGIO ALBA MONTESSORI,1002,NO_OFICIAL,-,-,52,A,KR 20 19 53,,,,,NINFA SUAREZ,,4,1
2019,68,SANTANDER,3812,GIRÓN,68307,GIRÓN,368307001931,COLEGIO INFANTIL DULCES MANITAS TRAVIESAS,1002,NO_OFICIAL,-,-,52,A,CL 28 A 30 A 60,LA CAMPIÑA,6998229,,rachyth_2010@hotmail.com,LUIS ALBERTO PORTILLA,,11,1
2019,76,VALLE DEL CAUCA,3817,VALLE,76895,ZARZAL,376248001160,COLEGIO MIXTO SANTO TOMAS DE AQUINO,1002,NO_OFICIAL,-,-,52,A,CL 8 7 35,B. EL ROSARIO,3155671478,,colegiomixtosantotomasdeaquino@hotmail.com,YENNIFER VELÁSQUEZ BECERRA,,120,1
2019,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001079314,COLEGIO CRECER Y APRENDER (GROW AND LEARN),1002,NO_OFICIAL,-,-,52,A,CL 85 70 48,,,,,LILIANA KARINA CORTÉS MANTILLA,,4,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001109320,COLEGIO HORIZONTE LUZ Y VIDA,1002,NO_OFICIAL,-,-,52,A,CL 69 A BIS 92 A 30,,4305732,,colhorizonte@hotmail.es,MARISOL MENESES RAMOS,,89,1
2019,41,HUILA,3790,HUILA,41524,PALERMO,341319800001,COLEGIO PEDAGOGICO CAMBRIDGE,1002,NO_OFICIAL,-,-,52,A,CL 4 12 17,.,,,,CARLOS DANIEL VARGAS CASTAÑO,,81,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368406800005,COLEGIO AMERICANO SANTANDER,1002,NO_OFICIAL,-,-,52,A,CL 11 A 4 53,ALPINES DE LA POPA,6566185-3185086318,,info@colegioamericanosantander.com,JENNY ALEXANDRA CARREÑO DOMINGUEZ,www.colegioamericanosantander.com,124,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679001067,COLEGIO INFANTIL SEMILLITAS DEL FUTURO,1002,NO_OFICIAL,-,-,52,A,CL 28 7 B 46,CENTRO,7246104-3112640018,7246104,semillitas@hotmail.com,MARÍA EUGENIA MARTÍNEZ GRASS,semillitas@hotmail.com,34,1
2019,76,VALLE DEL CAUCA,3817,VALLE,76895,ZARZAL,476130001321,COLEGIO REAL MONTESSORI,1002,NO_OFICIAL,-,-,52,A,CL 10 12 90,B. LA CRUZ,,,,MIRIAM JOSEFA MARTÍNEZ QUINTERO,,240,1
2019,68,SANTANDER,3812,GIRÓN,68307,GIRÓN,368307800001,COLEGIO GIBIGI,1002,NO_OFICIAL,-,-,52,A,CL 13 D 14 43,,,,,JAIRO ANDRES OROSTEGUI,,176,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001107688,COLEGIO SAN ÁNGEL,1002,NO_OFICIAL,-,-,52,A,CL 1 31 D 47,SANTA MATILDE,2471347 -- 2741347 -- 4718872,,semilladevidaadmon@hotmail.com,JUAN GABRIEL GARAVITO BELTRAN,www.colegiosanangel.edu.co,132,1
2019,25,CUNDINAMARCA,3788,SOACHA,25754,SOACHA,325754005561,COLEGIO ABRAHAM LINCOLN SOACHA,1002,NO_OFICIAL,-,-,52,A,IND CL 17 8 18,LINCOLN,7323334,7323334,c.abrahamlincoln.s@gmail.com,FLOR MARLENE ROCHA BUITRAGO,www.abrahamlincolnsoacha.edu.co,89,1
2019,8,ATLÁNTICO,4909,BARRANQUILLA,8001,BARRANQUILLA,308001015731,COLEGIO MARÍA DE JESÚS,1002,NO_OFICIAL,-,-,52,A,KR 7 F 45 34,,,,,GINA HERNÁNDEZ BETANCURT,,27,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520007580,COLEGIO LA ANUNCIACIÓN,1002,NO_OFICIAL,-,-,52,A,CL 27 29 60,,2859560--3148864303,,colegio-laanunciacionpalmira@hotmail.com,HNA. ZULMA YOLANDA LOPEZ ARANGO,,16,1
2019,66,RISARALDA,3806,PEREIRA,66001,PEREIRA,366001007119,COLEGIO BÁSICO MONTELÍBANO,1002,NO_OFICIAL,-,-,52,A,IND MANZANA 7 - CASA 1 Y 2,,311 364 67 90  311 364 67 90,,,DIANA MARÍA ALZATE ARIAS,,251,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368655001376,COLEGIO  NUEVO  GANDHY,1002,NO_OFICIAL,-,-,52,A,KR 9 16 11,BARRIO CARVAJAL,3183851325 - 3177794974,3183851325 - 3177794974,colegionuevogandhy2@gmail.com,RAQUEL ALARCÓN JIMÉNEZ,colegionuevogandhy2@gmail.com-raquemichel17@hotmail.com,140,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520007458,COLEGIO SAN RAFAEL ARCANGEL,1002,NO_OFICIAL,-,-,52,A,CL 27 B 13 91,B. URB.PAPAYAL,3219938293,,colegiosanrafaelarcangel@outlook.es,SANDRA MILENA ARIAS ZUÑIGA,,10,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520007415,COLEGIO FORJADORES DE SABIDURIA,1002,NO_OFICIAL,-,-,52,A,CL 20 24 A 25,B. RECREO,3106574289,6,forjadores20@hotmail.com miryamcita1207@hotmail.com,NURY USECHE BELTRAN,,81,1
2019,68,SANTANDER,3812,GIRÓN,68307,GIRÓN,368307001885,COLEGIO CRISTIANO HIDEKEL,1002,NO_OFICIAL,-,-,52,A,KR 26 22 04,B. PORTAL CAMPESTRE,6812186,,monikgarcia78@hotmail.com,MONICA ANGARITA GARCIA,,198,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520800034,COLEGIO PSICOPEDAGOGICO SENDA DE LUZ,1002,NO_OFICIAL,-,-,52,A,KR 27 36 12,OBRERO,2852215--3166336212,,colegiopsicopedagogicosendasdeluz@hotmail.com,ANA MILENA MARIN LOPEZ,,3,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520800018,COLEGIO PSICOPEDAGOGICO SAN MATEO,1002,NO_OFICIAL,-,-,52,A,CL 36 41 36,EL PRADO,2866217-3122749875,,chachy_ramirez@hotmail.com,ADRIANA RAMIREZ DIAZ,,53,1
2019,68,SANTANDER,3808,SANTANDER,68324,GUAVATÁ,368679800016,COLEGIO ADVENTISTA LIBERTAD,1002,NO_OFICIAL,-,-,52,A,IND CARRERA 9 NO 18-37,EL VERGEL,3118714939,,menfri23@yahoo.com,HERMENCIA CEPEDA SARMIENTO,menfri23@yahoo.com,41,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001095728,COLEGIO REAL MAJESTAD,1002,NO_OFICIAL,-,-,52,A,KR 105 B 129 D 89,AURES II,6882206,6882206,colegiorealmajestad@hotmail.com,WILSON EDUARDO SUAREZ HERRERA,,221,1
2019,68,SANTANDER,3811,FLORIDABLANCA,68276,FLORIDABLANCA,368276003132,COLEGIO JOSÉ MARÍA ESCRIVÁ DE BALAGUER,1002,NO_OFICIAL,-,-,52,A,KR 6 44 04,LAGOS 2,6498225,,coljosemariaescrivadebalaguer@hotmail.com,NOHORA LUCIA PINO,,10,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001007693,COLEGIO INFANTIL MI RONDITA DE PAZ,1002,NO_OFICIAL,-,-,52,A,KR 25 W 64 43,MONTERREDONDO,6416101,,linico_m@hotmail.com,LILIA ESTHER ARIZA ROCHA,www.ronditadepaz.com,112,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001800105,COLEGIO CARUMANDA HERMANO GABRIEL TABORIN,1002,NO_OFICIAL,-,-,52,A,IND CALLE 7  21 35,COMUNEROS,3164708429,,piccolisaggi@yahoo.it,ELSA VICTORIA GARCIA,,69,1
2019,73,TOLIMA,3815,TOLIMA,73504,ORTEGA,373443800001,COLEGIO CRISTIANO EMANUEL,1002,NO_OFICIAL,-,-,52,A,MZ 5 CS 15 UR VILLA KOLPING,,3138227917 3104827408,,misioneroslgc@gmail.com,FREDY ALEXANDER PEREZ VARGAS,www.colegiocristianoemanuel.edu.co,62,1
2019,25,CUNDINAMARCA,10850,FACATATIVÁ,25269,FACATATIVÁ,325269004203,COLEGIO NIÑOS FELICES,1002,NO_OFICIAL,-,-,52,A,CL 8 3 34,ZAMBRANO,,,,MARITZA LINARES CASTELLANOS,,86,1
2019,73,TOLIMA,3815,TOLIMA,73504,ORTEGA,373349000793,COLEGIO EL CASTILLO DEL REY,1002,NO_OFICIAL,-,-,52,A,CL 9 15 01 BR ALTO DEL ROSARIO,ALTO DEL ROSARIO,2517528,,elcastillodelrey.honda@gmail.com,NORMA CONSTANZA QUINTERO CAÑON,,143,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001108994,COLEGIO PSICOPEDAGOGICO CENTENARIO,1002,NO_OFICIAL,-,-,52,A,KR 105 C 16 F 24 <EOF>,,4131053/4185510,,,GONZALEZ DIAZ OLGA LUCIA,,210,1
2019,25,CUNDINAMARCA,10850,FACATATIVÁ,25269,FACATATIVÁ,325269004335,COLEGIO REAL PSICOPEDAGÓGICO,1002,NO_OFICIAL,-,-,52,A,CL 2 4 81,,,,,GLORIA MILENA SILVA CORTES,,13,1
2019,25,CUNDINAMARCA,3788,SOACHA,25754,SOACHA,325754800166,COLEGIO PEDAGOGICO ANDINO,1002,NO_OFICIAL,-,-,52,A,IND CL 11 8 71,EUGENIO DIAZ,3153817673,,colegiopedagogicoandino@gmail.com,FIORELLA PAOLA FORERO ARANGUREN,,16,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520800077,COLEGIO CAMINO REAL,1002,NO_OFICIAL,-,-,53,B,CL 31 25 54,B/ TRINIDAD,3177957247--2844091,,linanaranjo@hotmail.es,MILVIA MARTINEZ VILLADA,colegiocaminoreal.net,41,1
2019,76,VALLE DEL CAUCA,3822,PALMIRA,76520,PALMIRA,376520800115,COLEGIO ASAF MUSICA Y ARTE,1002,NO_OFICIAL,-,-,53,B,IND CRA 27 NO 35-62,SANTA RITA,3187304455--3216352889,,institutoasaf@gmail.com,JORGE ELIECER QUINTERO NARVAEZ,,3,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001110158,COLEGIO NUEVO MILENIO,1002,NO_OFICIAL,-,-,52,A,KR 47 59 C 08 SUR,LA CORUÑA,7178346,7168616,colegionuevomilenio2014@gmail.com,ANGELICA MARIA CARDENAS HERNANDEZ,,88,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001007731,COLEGIO EL DELFÍN DEL SABER,1002,NO_OFICIAL,-,-,52,A,KR 1 W 55 15,B. CENTAUROS MUTIS,644 59 73,,teacherblanca@hotmail.com,AZUCENA MORA FLOREZ,,90,1
2019,68,SANTANDER,3809,BUCARAMANGA,68001,BUCARAMANGA,368001007987,COLEGIO NEWPORT - BUCARAMANGA,1002,NO_OFICIAL,-,-,52,A,CL 24 22 39,,,,guarinizo@newportschool.edu.co,ANGELA MARIA GUARNIZO,,129,1
2019,73,TOLIMA,3815,TOLIMA,73504,ORTEGA,373349000785,COLEGIO PEQUEÑOS KIDS,1002,NO_OFICIAL,-,-,52,A,CL 11 17 26,,,,,MONICA MARCELA VALDERRAMA CABRERA,,22,1
2019,73,TOLIMA,3815,TOLIMA,73504,ORTEGA,373443001388,COLEGIO BRITÁNICO EL RENACER DE MARIQUITA (LICEO MODERNO GENIOS MARIQUITEÑOS),1002,NO_OFICIAL,-,-,52,A,IND CL 9 5 53,EL CARMEN,3102256197,0,colegiobritanicorenacer@gmail.com,YULI ANDREA CLAROS CARDOZO,No tiene,7,1
2019,11,"CAPITAL BOGOTÁ, D.C.",3766,BOGOTÁ,11001,"BOGOTÁ, D.C.",311001109958,COLEGIO TECNISISTEMAS,1002,NO_OFICIAL,-,-,52,A,CL 22 K 100 68,LA CABAÑA FONTIBON,4877877,,fontibon@institutotecnisistemas.com,WILLIAM SANCHEZ CORREDOR.,,436,1
2019,54,NORTE DE SANTANDER,3802,CÚCUTA,54001,CUCUTA,354001012092,COLEGIO PEDAGÓGICO TERAPÉUTICO ARCÁNGEL RAFAEL,1002,NO_OFICIAL,-,-,52,A,CL 7 BN 12 E 65,LOS ACACIOS,5746842,,colegioarcangelrafael@hotmail.com,ALIX AYDE DELGADO,,23,1
2019,54,NORTE DE SANTANDER,3802,CÚCUTA,54001,CUCUTA,354001012157,COLEGIO PARAISO DEL SABER,1002,NO_OFICIAL,-,-,52,A,CL 11 A 20 66,B. CUNDINAMARCA,,,,SAIDA MILEH RAMÍREZ,,23,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313836800212,COORPORACION EDUCATIVA COLEGIO SANTA MARIA DEL VALLE,1002,NO_OFICIAL,-,-,52,A,KR 29 23 20 <EOF>,PLAN PAREJO,,,santamariadelvalleturbaco@hotmail.com,MARIO ZAPATEIRO ALTAMIRANDA,,174,1
2019,54,NORTE DE SANTANDER,3801,NORTE SANTANDER,54347,HERRÁN,354498002648,CENTRO EDUCATIVO COLEGIO ALIANZA,1002,NO_OFICIAL,-,-,52,A,CL 10 6 74,BARRIO MILANES,5693535 - 3208339651,,col-alianza@hotmail.com,WILFREDO GALLARDO CONTRERAS,,125,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313052800046,COLEGIO CRISTIANO SEMA,1002,NO_OFICIAL,-,-,52,A,IND CL LA PALMA 46 79,,3147384722,3147377475,kmebarak9@hotmail.com,KANERINE MEBARAK PUELLO,,53,1
2019,54,NORTE DE SANTANDER,3801,NORTE SANTANDER,54347,HERRÁN,354405001001,INSTITUCION EDUCATIVA COLEGIO ROBERT GAGNE,1002,NO_OFICIAL,-,-,52,A,AV 5 4 57,SAN NICOLAS,3102184443,5890409 5800692,ma.mantilla@hotmail.com,MAIRA ALEJANDRA MANTILLA GELVEZ,,320,1
2019,54,NORTE DE SANTANDER,3801,NORTE SANTANDER,54347,HERRÁN,354874800003,INSTITUCION EDUCATIVA COLEGIO MARIA REINA DE LOS ANGELES,1002,NO_OFICIAL,-,-,52,A,CL 27 3 20,PORTAL DE  ALCAZARES,3124322539,5895346,colegiomariareinadelosangeles@hotmail.com,MARIA DEL PILAR CARRILLO,nutripilar@hotmail.com,21,1
2019,54,NORTE DE SANTANDER,3801,NORTE SANTANDER,54347,HERRÁN,354498002621,I. E. COLEGIO CRISTIANO MANOS AMOR Y SEMILLA,1002,NO_OFICIAL,-,-,52,A,CL 10 13 79,CENTRO DE NATURALEZA,,,,EDITH LORENA MARTINEZ QUINTERO,,162,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313836800042,COLEGIO CRISTIANO KERIGMA,1002,NO_OFICIAL,-,-,52,A,KR 25 17 133,EL RECREO,6557763,,claumar_74@hotmail.com,ARNULFO CANEDO CASTILLA,,21,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313468001703,COLEGIO MI MUNDO DE ILUSIONES,1002,NO_OFICIAL,-,-,52,A,CL 12 2 109,CALLE JUAN JOSE,3114169383,,,EDITH GUERRA PEDROSO,,144,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313468001690,COLEGIO LOS OSITOS,1002,NO_OFICIAL,-,-,52,A,CL 22 2 79,,6840197,3116762397,bervitron65@hotmail.com,BERENA VILLANUEVA TRONCOSO,,154,1
2019,13,BOLÍVAR,3767,BOLÍVAR,13838,TURBANÁ,313836001166,COLEGIO UN MUNDO DE COLORES,1002,NO_OFICIAL,-,-,52,A,IND BONANZA LOTE 18 MZ 60,BONANZA,3103811308,6446026,unmucol2011@hotmail.com,LEONARDO ALVAREZ RUIZ,,104,1
2019,52,NARIÑO,3800,TUMACO,52835,SAN ANDRES DE TUMACO,452835007748,COLEGIO CAMPESTRE SAN JOSE,1002,NO_OFICIAL,-,-,52,A,CORREGIMIENTO LA GUAYACANA KM 78,,,,,DORIS NAVIA AGUIRRE,,22,1
